pair_id,mechanism,source,snr_db,ref_r0_km,ref_v,ref_psi_deg,alt_r0_km,alt_v,alt_psi_deg,delta_r_km,delta_v,delta_psi_deg,rc2_bearing_rmse_deg,T_s,turn_deg,layer,available,reject_rate_wrong,retain_rate_true,mean_margin,mean_c_ref,mean_c_alt
A01,A,S2,noiseless,50.0,2.0,0.0,60.0,3.0,0.0,10.0,0.9999999999999996,0.0,0.0,300.0,0.0,RC2,True,0.0,1.0,0.0,0.0,0.0
A01,A,S2,noiseless,50.0,2.0,0.0,60.0,3.0,0.0,10.0,0.9999999999999996,0.0,0.0,300.0,0.0,RC2+CZ,True,1.0,1.0,4.2490329819623023e-05,5.2575961874770515e-21,4.249032981962303e-05
A02,A,S2,noiseless,50.0,2.0,0.0,60.0,2.6,0.0,10.0,0.5999999999999996,0.0,0.0,600.0,0.0,RC2,True,0.0,1.0,0.0,0.0,0.0
A02,A,S2,noiseless,50.0,2.0,0.0,60.0,2.6,0.0,10.0,0.5999999999999996,0.0,0.0,600.0,0.0,RC2+CZ,True,1.0,1.0,4.879316458011634e-05,1.3578509927965215e-21,4.879316458011634e-05
A03,A,S2,noiseless,50.0,2.0,0.0,60.0,1.7999999999999998,0.0,10.0,0.2000000000000001,0.0,0.0,300.0,0.0,RC2,True,0.0,1.0,0.0,0.0,0.0
A03,A,S2,noiseless,50.0,2.0,0.0,60.0,1.7999999999999998,0.0,10.0,0.2000000000000001,0.0,0.0,300.0,0.0,RC2+CZ,True,1.0,1.0,1.6422666842820294e-06,5.2575961874770515e-21,1.6422666842820346e-06
A04,A,S2,noiseless,50.0,2.0,0.0,60.0,2.2,0.0,10.0,0.1999999999999997,0.0,0.0,1200.0,0.0,RC2,True,0.0,1.0,0.0,0.0,0.0
A04,A,S2,noiseless,50.0,2.0,0.0,60.0,2.2,0.0,10.0,0.1999999999999997,0.0,0.0,1200.0,0.0,RC2+CZ,True,1.0,1.0,1.8847904357754188e-05,3.4509611662722275e-22,1.8847904357754188e-05
A05,A,S2,noiseless,50.0,2.0,0.0,57.0,2.0,0.0,7.0,2.220446049250313e-16,0.0,0.0,300.0,0.0,RC2,True,0.0,1.0,0.0,0.0,0.0
A05,A,S2,noiseless,50.0,2.0,0.0,57.0,2.0,0.0,7.0,2.220446049250313e-16,0.0,0.0,300.0,0.0,RC2+CZ,True,0.0,1.0,1.7381251215388915e-21,5.2575961874770515e-21,6.995721309015943e-21
A06,A,S2,noiseless,50.0,2.0,0.0,45.0,1.2,0.0,5.0,0.8,0.0,0.0,600.0,0.0,RC2,True,0.0,1.0,0.0,0.0,0.0
A06,A,S2,noiseless,50.0,2.0,0.0,45.0,1.2,0.0,5.0,0.8,0.0,0.0,600.0,0.0,RC2+CZ,True,1.0,1.0,0.0003143865716472155,1.3578509927965215e-21,0.0003143865716472155
A07,A,S2,noiseless,50.0,2.0,0.0,55.0,2.3999999999999995,0.0,5.0,0.3999999999999994,0.0,0.0,600.0,0.0,RC2,True,0.0,1.0,0.0,0.0,0.0
A07,A,S2,noiseless,50.0,2.0,0.0,55.0,2.3999999999999995,0.0,5.0,0.3999999999999994,0.0,0.0,600.0,0.0,RC2+CZ,True,1.0,1.0,3.27374650779057e-05,1.3578509927965215e-21,3.27374650779057e-05
A08,A,S2,noiseless,50.0,2.0,0.0,45.0,2.3999999999999995,0.0,5.0,0.3999999999999994,0.0,0.0,1200.0,0.0,RC2,True,0.0,1.0,0.0,0.0,0.0
A08,A,S2,noiseless,50.0,2.0,0.0,45.0,2.3999999999999995,0.0,5.0,0.3999999999999994,0.0,0.0,1200.0,0.0,RC2+CZ,True,1.0,1.0,0.00018117034974590447,3.4509611662722275e-22,0.00018117034974590447
A09,A,S2,noiseless,50.0,2.0,0.0,54.0,1.4,0.0,4.0,0.6000000000000001,0.0,0.0,300.0,0.0,RC2,True,0.0,1.0,0.0,0.0,0.0
A09,A,S2,noiseless,50.0,2.0,0.0,54.0,1.4,0.0,4.0,0.6000000000000001,0.0,0.0,300.0,0.0,RC2+CZ,True,1.0,1.0,3.4445879552829806e-05,5.2575961874770515e-21,3.444587955282981e-05
A10,A,S2,noiseless,50.0,2.0,0.0,46.0,1.5,0.0,4.0,0.5,0.0,0.0,60.0,0.0,RC2,True,0.0,1.0,0.0,0.0,0.0
A10,A,S2,noiseless,50.0,2.0,0.0,46.0,1.5,0.0,4.0,0.5,0.0,0.0,60.0,0.0,RC2+CZ,True,1.0,1.0,1.191444044971559e-06,1.0311312915349967e-19,1.191444044971662e-06
B01,B,S2,noiseless,50.0,2.0,5.0,50.0,1.0,10.0,0.0,1.0,5.0,3.2494011077105824e-05,300.0,5.0,RC2,True,0.0,1.0,3.21633579109928e-13,0.0,3.21633579109928e-13
B01,B,S2,noiseless,50.0,2.0,5.0,50.0,1.0,10.0,0.0,1.0,5.0,3.2494011077105824e-05,300.0,5.0,RC2+CZ,True,1.0,1.0,3.214549007908128e-05,5.258385443207257e-21,3.2145490079081285e-05
B02,B,S2,noiseless,50.0,2.0,5.0,54.0,1.2,9.0,4.0,0.8,4.0,3.682340158249946e-05,300.0,0.0,RC2,True,0.0,1.0,4.130499211752692e-13,0.0,4.130499211752692e-13
B02,B,S2,noiseless,50.0,2.0,5.0,54.0,1.2,9.0,4.0,0.8,4.0,3.682340158249946e-05,300.0,0.0,RC2+CZ,True,1.0,1.0,6.432430755838997e-05,5.259416121275104e-21,6.432430755838997e-05
B03,B,S2,noiseless,50.0,2.0,10.0,52.0,1.6,13.0,2.0,0.4000000000000001,3.000000000000001,0.00012307907073938484,300.0,0.0,RC2,True,0.0,1.0,4.614484084331171e-12,0.0,4.614484084331171e-12
B03,B,S2,noiseless,50.0,2.0,10.0,52.0,1.6,13.0,2.0,0.4000000000000001,3.000000000000001,0.00012307907073938484,300.0,0.0,RC2+CZ,True,1.0,1.0,1.534472409221618e-05,5.264633271636517e-21,1.5344724092216187e-05
B04,B,S2,noiseless,50.0,2.0,10.0,52.0,1.6,13.0,2.0,0.4000000000000001,3.000000000000001,0.00012846080271973552,600.0,0.0,RC2,True,0.0,1.0,5.026850833080598e-12,0.0,5.026850833080598e-12
B04,B,S2,noiseless,50.0,2.0,10.0,52.0,1.6,13.0,2.0,0.4000000000000001,3.000000000000001,0.00012846080271973552,600.0,0.0,RC2+CZ,True,1.0,1.0,5.577140458845927e-05,1.3657533657511048e-21,5.577140458845927e-05
B05,B,S2,noiseless,50.0,2.0,5.0,50.0,1.0,10.0,0.0,1.0,5.0,0.00016009499498928996,300.0,15.0,RC2,True,0.0,1.0,7.807468576551612e-12,0.0,7.807468576551612e-12
B05,B,S2,noiseless,50.0,2.0,5.0,50.0,1.0,10.0,0.0,1.0,5.0,0.00016009499498928996,300.0,15.0,RC2+CZ,True,1.0,1.0,3.2363873689281765e-05,5.2584750785454864e-21,3.236387368928177e-05
B06,B,S2,noiseless,50.0,2.0,10.0,53.0,3.0,7.0,3.0,0.9999999999999996,3.0,0.0002986690100183886,300.0,5.0,RC2,True,0.0,1.0,2.7172841780644546e-11,0.0,2.7172841780644546e-11
B06,B,S2,noiseless,50.0,2.0,10.0,53.0,3.0,7.0,3.0,0.9999999999999996,3.0,0.0002986690100183886,300.0,5.0,RC2+CZ,True,1.0,1.0,0.00010909993246034916,5.262351274037592e-21,0.00010909993246034916
B07,B,S2,noiseless,50.0,2.0,5.0,47.0,1.2,8.0,3.0,0.8,3.0000000000000004,0.0003696116009562415,300.0,5.0,RC2,True,0.0,1.0,4.161461901672854e-11,0.0,4.161461901672854e-11
B07,B,S2,noiseless,50.0,2.0,5.0,47.0,1.2,8.0,3.0,0.8,3.0000000000000004,0.0003696116009562415,300.0,5.0,RC2+CZ,True,1.0,1.0,2.514220742657832e-05,5.258385443207257e-21,2.5142207426578325e-05
B08,B,S2,noiseless,50.0,2.0,10.0,52.0,1.6,13.0,2.0,0.4000000000000001,3.000000000000001,0.0003784168614445661,300.0,5.0,RC2,True,0.0,1.0,4.3621007686013413e-11,0.0,4.3621007686013413e-11
B08,B,S2,noiseless,50.0,2.0,10.0,52.0,1.6,13.0,2.0,0.4000000000000001,3.000000000000001,0.0003784168614445661,300.0,5.0,RC2+CZ,True,1.0,1.0,1.5030745076718128e-05,5.262351274037592e-21,1.5030745076718134e-05
B09,B,S2,noiseless,50.0,2.0,5.0,50.0,1.0,10.0,0.0,1.0,5.0,0.0004021454124897259,600.0,15.0,RC2,True,0.0,1.0,4.926301327093304e-11,0.0,4.926301327093304e-11
B09,B,S2,noiseless,50.0,2.0,5.0,50.0,1.0,10.0,0.0,1.0,5.0,0.0004021454124897259,600.0,15.0,RC2+CZ,True,1.0,1.0,8.306779543106315e-05,1.3585756133299472e-21,8.306779543106315e-05
B10,B,S2,noiseless,50.0,2.0,5.0,52.0,1.0,10.0,2.0,1.0,5.0,0.0006389765986645991,300.0,15.0,RC2,True,0.0,1.0,1.243725794668088e-10,0.0,1.243725794668088e-10
B10,B,S2,noiseless,50.0,2.0,5.0,52.0,1.0,10.0,2.0,1.0,5.0,0.0006389765986645991,300.0,15.0,RC2+CZ,True,1.0,1.0,7.448672387969783e-05,5.2584750785454864e-21,7.448672387969783e-05
C01,C,S2,noiseless,50.0,2.0,10.0,52.0,2.6,8.0,2.0,0.5999999999999996,2.0,7.494890673058486e-05,300.0,0.0,RC2,True,0.0,1.0,1.7111391965261103e-12,0.0,1.7111391965261103e-12
C01,C,S2,noiseless,50.0,2.0,10.0,52.0,2.6,8.0,2.0,0.5999999999999996,2.0,7.494890673058486e-05,300.0,0.0,RC2+CZ,True,1.0,1.0,3.0165286530007664e-05,5.264633271636517e-21,3.016528653000767e-05
C02,C,S2,noiseless,50.0,2.0,5.0,49.0,1.4,7.0,1.0,0.6000000000000001,2.0000000000000004,0.00023933022552654552,300.0,5.0,RC2,True,0.0,1.0,1.7448168043900072e-11,0.0,1.7448168043900072e-11
C02,C,S2,noiseless,50.0,2.0,5.0,49.0,1.4,7.0,1.0,0.6000000000000001,2.0000000000000004,0.00023933022552654552,300.0,5.0,RC2+CZ,True,1.0,1.0,7.678171643920765e-06,5.258385443207257e-21,7.67817164392077e-06
C03,C,S2,noiseless,50.0,2.0,5.0,49.0,1.4,7.0,1.0,0.6000000000000001,2.0000000000000004,0.0003639320308978166,600.0,5.0,RC2,True,0.0,1.0,4.034551813052742e-11,0.0,4.034551813052742e-11
C03,C,S2,noiseless,50.0,2.0,5.0,49.0,1.4,7.0,1.0,0.6000000000000001,2.0000000000000004,0.0003639320308978166,600.0,5.0,RC2+CZ,True,1.0,1.0,2.419458031649643e-05,1.358779646319902e-21,2.419458031649643e-05
C04,C,S2,noiseless,50.0,2.0,5.0,47.0,1.6,6.000000000000001,3.0,0.4000000000000001,1.0000000000000009,0.00037242668744085926,300.0,5.0,RC2,True,0.0,1.0,4.225093494097672e-11,0.0,4.225093494097672e-11
C04,C,S2,noiseless,50.0,2.0,5.0,47.0,1.6,6.000000000000001,3.0,0.4000000000000001,1.0000000000000009,0.00037242668744085926,300.0,5.0,RC2+CZ,True,1.0,1.0,6.275846168613756e-06,5.258385443207257e-21,6.275846168613761e-06
C05,C,S2,noiseless,50.0,2.0,5.0,49.0,1.4,7.0,1.0,0.6000000000000001,2.0000000000000004,0.00042889632028872014,1200.0,5.0,RC2,True,0.0,1.0,5.6034999919062035e-11,0.0,5.6034999919062035e-11
C05,C,S2,noiseless,50.0,2.0,5.0,49.0,1.4,7.0,1.0,0.6000000000000001,2.0000000000000004,0.00042889632028872014,1200.0,5.0,RC2+CZ,True,1.0,1.0,9.193270167569227e-05,3.4611787471845233e-22,9.193270167569227e-05
C06,C,S2,noiseless,50.0,2.0,10.0,52.0,2.6,8.0,2.0,0.5999999999999996,2.0,0.000451099482840525,300.0,5.0,RC2,True,0.0,1.0,6.198682521077161e-11,0.0,6.198682521077161e-11
C06,C,S2,noiseless,50.0,2.0,10.0,52.0,2.6,8.0,2.0,0.5999999999999996,2.0,0.000451099482840525,300.0,5.0,RC2+CZ,True,1.0,1.0,3.049358150475718e-05,5.262351274037592e-21,3.0493581504757186e-05
C07,C,S2,noiseless,50.0,2.0,10.0,52.0,2.6,8.0,2.0,0.5999999999999996,2.0,0.0005119378544061856,600.0,0.0,RC2,True,0.0,1.0,7.983424510345283e-11,0.0,7.983424510345283e-11
C07,C,S2,noiseless,50.0,2.0,10.0,52.0,2.6,8.0,2.0,0.5999999999999996,2.0,0.0005119378544061856,600.0,0.0,RC2+CZ,True,1.0,1.0,0.00011691895802682361,1.3657533657511048e-21,0.00011691895802682361
C08,C,S2,noiseless,50.0,2.0,10.0,52.0,2.6,8.0,2.0,0.5999999999999996,2.0,0.0005251105947383775,1200.0,5.0,RC2,True,0.0,1.0,8.399555359258588e-11,0.0,8.399555359258588e-11
C08,C,S2,noiseless,50.0,2.0,10.0,52.0,2.6,8.0,2.0,0.5999999999999996,2.0,0.0005251105947383775,1200.0,5.0,RC2+CZ,True,1.0,1.0,0.0004793071807923169,3.510300756993758e-22,0.0004793071807923169
C09,C,S2,noiseless,50.0,2.0,10.0,52.0,2.6,8.0,2.0,0.5999999999999996,2.0,0.0006014572126995688,600.0,5.0,RC2,True,0.0,1.0,1.101955888159654e-10,0.0,1.101955888159654e-10
C09,C,S2,noiseless,50.0,2.0,10.0,52.0,2.6,8.0,2.0,0.5999999999999996,2.0,0.0006014572126995688,600.0,5.0,RC2+CZ,True,1.0,1.0,0.00011816566622327848,1.3633385704870679e-21,0.00011816566622327848
C10,C,S2,noiseless,50.0,2.0,5.0,47.0,1.6,6.000000000000001,3.0,0.4000000000000001,1.0000000000000009,0.0007564080084541316,600.0,5.0,RC2,True,0.0,1.0,1.7428779350676555e-10,0.0,1.7428779350676555e-10
C10,C,S2,noiseless,50.0,2.0,5.0,47.0,1.6,6.000000000000001,3.0,0.4000000000000001,1.0000000000000009,0.0007564080084541316,600.0,5.0,RC2+CZ,True,1.0,1.0,2.125542642656766e-05,1.358779646319902e-21,2.125542642656766e-05
